date,equity,cash,returns,drawdown
2020-09-16,94089.8907057969565,867.1247487969565,-0.0176498897112285552236764786,-0.1840169671599119459510894312
2020-09-17,93124.0635237969565,867.1247487969565,-0.0102649410553571254518104212,-0.1923929848941869873761838065
2020-09-18,92207.8886827969565,867.1247487969565,-0.0098382180322906587237579425,-0.2003383987932054313693082956
2020-09-21,93475.2443557969565,867.1247487969565,0.013744547143464180005639962,-0.1893474122166005908022891733
2020-09-22,95096.6414837969565,867.1247487969565,0.017345738320067280032717956,-0.1752860445604243750776741176
2020-09-23,92155.4142797969565,867.1247487969565,-0.0309288231225404639180483463,-0.2007934766149057274752653721
2020-09-24,92482.6671687969565,867.1247487969565,0.003551097801008344914429254,-0.1979554160871613948178761422
2020-09-25,94987.8636517969565,867.1247487969565,0.027088281076794428921697918,-0.1762294069620097873817274493
2020-09-28,96535.9707747969565,867.1247487969565,0.016297946532148513048934155,-0.1628036378819203507693411628
2020-09-29,97346.9376807969565,867.1247487969565,0.008400670749889247193841203,-0.1557706268907613128602894207
2020-09-30,97660.6392077969565,867.1247487969565,0.003222510481312058868718183,-0.1530500888872852823699398940
2020-10-01,99479.9230197969565,867.1247487969565,0.018628628962063494156693486,-0.1372725732437138629642851796
2020-10-02,96396.5707855988635,512.7613975988635,-0.0309947187392223041968969075,-0.1640125671846379628096579635
2020-10-05,99931.0333335988635,512.7613975988635,0.036665853558849107545120233,-0.1333603743959916914644551145
2020-10-06,98029.0827635988635,512.7613975988635,-0.0190326318717303326402808550,-0.1498548073555669828287769145
2020-10-07,100928.7665705988635,512.7613975988635,0.029579832078942388157819841,-0.1247076553144245266573576641
2020-10-08,100356.3469625988635,512.7613975988635,-0.0056715208899298008447814278,-0.1296718941321044036529258874
2020-10-09,101506.4651245988635,512.7613975988635,0.011460343035688912174280570,-0.1196976354852569440974715830
2020-10-12,103675.7468675988635,512.7613975988635,0.021370872686160566731401800,-0.1008848057278862588064606592
2020-10-13,104748.9849585988635,512.7613975988635,0.010351872288613456104784831,-0.0915772800640294605329842280
2020-10-14,102898.7904925988635,512.7613975988635,-0.0176631254873856149471985898,-0.1076228645618506661559073223
2020-10-15,102586.1603665988635,512.7613975988635,-0.0030382293562768976393761640,-0.1103341109716091365065403760
2020-10-16,102157.4264055988635,512.7613975988635,-0.0041792573137340262907885725,-0.1140522536451107236399824293
2020-10-19,100495.2189145988635,512.7613975988635,-0.0162710392135417055929301743,-0.1284675441672000277191537960
2020-10-20,100232.9565595988635,512.7613975988635,-0.0026096998228629297359543331,-0.1307419822628061799405641549
2020-10-21,98422.3704835988635,512.7613975988635,-0.0180637799995794720622755749,-0.1464440678580813996419279470
2020-10-22,97977.5237115988635,512.7613975988635,-0.0045197729928088799060582671,-0.1503019469080282522850952344
2020-10-23,99154.8396865988635,512.7613975988635,0.012016184226756752777198383,-0.1400918185649585794815083356
2020-10-26,98926.7865465988635,512.7613975988635,-0.0022999698322423107065722109,-0.1420695814407575221754020420
2020-10-27,98966.9448855988635,512.7613975988635,0.000405939992613463267555084,-0.1417213131729847178345236104
2020-10-28,95115.3520535988635,512.7613975988635,-0.0389179724245530694682404479,-0.1751237794395001183809917267
2020-10-29,95311.1818655988635,512.7613975988635,0.002058866500222246935382892,-0.1734254694221581677393825909
2020-10-30,91046.2948445988635,512.7613975988635,-0.0447469744632276643342255009,-0.2104121788338792503813933280
2020-11-02,91390.2275245988635,512.7613975988635,0.003777558225593219816930604,-0.2074294648652049427096055943
2020-11-03,92974.8698821119050,825.5459481119050,0.017339297651781362333056450,-0.1936868484464710930419191256
2020-11-04,97719.3907091119050,825.5459481119050,0.051030142155787324535382097,-0.1525405737006136237005271330
2020-11-05,100726.8769311119050,825.5459481119050,0.030776759864913536427761364,-0.1264585184421400179696308795
2020-11-06,101560.0770611119050,825.5459481119050,0.008271874949223668548070246,-0.1192326925437338267353651010
2020-11-09,95221.2557611119050,825.5459481119050,-0.0624144987226204159282057239,-0.1742053425298887749440712220
2020-11-10,93052.6931461119050,825.5459481119050,-0.0227739342194816434824938845,-0.1930119357379124635567571975
2020-11-11,96629.8267991119050,825.5459481119050,0.038442021741199504793933512,-0.1619896830266607913712935162
2020-11-12,95992.3750171119050,825.5459481119050,-0.0065968428498296617370188588,-0.1675179053942698525486069427
2020-11-13,95741.7231211119050,825.5459481119050,-0.0026111646467265550896709934,-0.1696916532087372065215441500
2020-11-16,96329.0469481119050,825.5459481119050,0.006134460586812750300970559,-0.1645981593804445519870293383
2020-11-17,95946.3188341119050,825.5459481119050,-0.0039731329866282005453432732,-0.1679173219905000223060436591
2020-11-18,94770.9591531119050,825.5459481119050,-0.0122501800515365162904935885,-0.1781104846138810812330647361
2020-11-19,95925.1650571119050,825.5459481119050,0.012178898623736261135838700,-0.1681007755260818149118477569
2020-11-20,95829.2035251119050,825.5459481119050,-0.0010003791178557414298639892,-0.1689329901384059086072305397
2020-11-23,95875.4388891119050,825.5459481119050,0.000482476763859193396523018,-0.1685320196169377503250542185
2020-11-24,95110.5822451119050,825.5459481119050,-0.0079776077466995663580612909,-0.1751651450183743108021424076
2020-11-25,96731.0060231119050,825.5459481119050,0.017037260625993904568696063,-0.1611122186206484672182972683
2020-11-27,98616.6678631119050,825.5459481119050,0.019493871898214926913985439,-0.1447590476734616591339088524
2020-11-30,99837.4769571119050,825.5459481119050,0.012379338305108666193699163,-0.1341717305922281284037891308
2020-12-01,100278.6315161119050,825.5459481119050,0.004418727039641744803459165,-0.1303458718065097895254428381
2020-12-02,99660.6903384542150,796.8955304542150,-0.0061622418287429914225371798,-0.1357048908518027345355594903
2020-12-03,99039.1911214542150,796.8955304542150,-0.0062361520363680811151356634,-0.1410947665567402378458967618
2020-12-04,99269.9755204542150,796.8955304542150,0.002330233076287783600256106,-0.1390933171723740737385062649
2020-12-07,99796.7701424542150,796.8955304542150,0.005306686329256280484161409,-0.1345247554478473385905955772
2020-12-08,100457.7745724542150,796.8955304542150,0.006623505240264326795844785,-0.1287922756302371056861949892
2020-12-09,97954.9407984542150,796.8955304542150,-0.0249142864716245026054536664,-0.1504977944514774578592355008
2020-12-10,99004.4208134542150,796.8955304542150,0.010713905867794280724855978,-0.1413963077867469590142219771
2020-12-11,99389.0538064542150,796.8955304542150,0.003885008263668669061531695,-0.1380606253472820404667824675
2020-12-14,100467.1968604542150,796.8955304542150,0.010847704175748844738406385,-0.1287105619936194039165225245
2020-12-15,101524.1302484542150,796.8955304542150,0.010520183911053548375718470,-0.1195444368660337907200766346
2020-12-16,102953.9133394542150,796.8955304542150,0.014083184830059350110635725,-0.1071448184357641554087311718
2020-12-17,104439.4033934542150,796.8955304542150,0.014428689554540005815853960,-0.0942620882038113453071247329
2020-12-18,104574.8594184542150,796.8955304542150,0.001296981987628720648550643,-0.0930873624466992376794129056
2020-12-21,103867.1280414542150,796.8955304542150,-0.0067677009649903233944616817,-0.0992250759790306306516538593
2020-12-22,105529.4124004542150,796.8955304542150,0.016003950338711288924920880,-0.0848091188286426023666811858
2020-12-23,103842.4170724542150,796.8955304542150,-0.0159860202916541484485061561,-0.0994393788257847622682656011
2020-12-24,103904.7419384542150,796.8955304542150,0.000600186973272337488045245,-0.0988988740723139539016778651
2020-12-28,102529.0585494542150,796.8955304542150,-0.0132398518425160718355986873,-0.1108293194747209348700279772
2020-12-29,102330.2017814542150,796.8955304542150,-0.0019395161802259478450894702,-0.1125538803965822307150442562
2020-12-30,103153.4109954542150,796.8955304542150,0.008044635891152851099337949,-0.1054146994913562503270027644
2020-12-31,103090.0925564542150,796.8955304542150,-0.0006138278743180904560068989,-0.1059638208847636812846637916
2021-01-04,101306.3232154542150,796.8955304542150,-0.0173030142544800986877523249,-0.1214333416360155380123700685
2021-01-05,103212.9577250848805,915.8409670848805,0.018820488683373809597327033,-0.1048982877846866245019560381
2021-01-06,102949.5549340848805,915.8409670848805,-0.0025520321944613992722522575,-0.1071826161715776265746337523
2021-01-07,106482.9720010848805,915.8409670848805,0.034321829455817730247001511,-0.0765394901886291551124167489
2021-01-08,108272.8832620848805,915.8409670848805,0.016809366111435768777080551,-0.0610167043897566997728672865
2021-01-11,107070.0975520848805,915.8409670848805,-0.0111088360609049454098644132,-0.0714477158846191388751057137
2021-01-12,109002.3333560848805,915.8409670848805,0.018046455996363060153007908,-0.0546906379490085080436879497
2021-01-13,109081.9598510848805,915.8409670848805,0.000730502664928089620376746,-0.0540000869408487864480080405
2021-01-14,109468.1740290848805,915.8409670848805,0.003540587082660111245841997,-0.0506506918684739673782453376
2021-01-15,107264.1801070848805,915.8409670848805,-0.0201336501823298449320816592,-0.0697645587392309786229404796
2021-01-19,109944.4900340848805,915.8409670848805,0.024987930960029437592335087,-0.0465198997564343630685682678
2021-01-20,109848.6001400848805,915.8409670848805,-0.0008721664357192644330097665,-0.0473514930969930406655070425
2021-01-21,109805.4944780848805,915.8409670848805,-0.0003924097525596987736360775,-0.0477253216618632161154936184
2021-01-22,110002.3874200848805,915.8409670848805,0.001793106464625011478350745,-0.0460177917800363996660900395
2021-01-25,109674.6771690848805,915.8409670848805,-0.0029791194417309959403445296,-0.0488598187236099603535268478
2021-01-26,107947.0168860848805,915.8409670848805,-0.0157525905486503061186679725,-0.0638427405536259609472182270
2021-01-27,103847.4483960848805,915.8409670848805,-0.0379775987170282129813120780,-0.0993957452889132235703171867
2021-01-28,105779.7327800848805,915.8409670848805,0.018606951002109055543283832,-0.0826382460492130883688387020
2021-01-29,103557.2010960848805,915.8409670848805,-0.0210109406177138253577548709,-0.1019128793864348733917464149
2021-02-01,106291.3583990848805,915.8409670848805,0.026402387029204562967901475,-0.0782012356420516076047111172
2021-02-02,108600.2218242622735,814.0749522622735,0.021722023878069764584270166,-0.0581779008718930483784327531
2021-02-03,108198.4196602622735,814.0749522622735,-0.0036998282070749302662744047,-0.0616624808402937395652257998
2021-02-04,110843.1971962622735,814.0749522622735,0.024443772324073416566196842,-0.0387259721588180024218503605
2021-02-05,112037.0892782622735,814.0749522622735,0.010771000045100278398502137,-0.0283720895615869048530493088
2021-02-08,114363.3674062622735,814.0749522622735,0.020763464518631960861718636,-0.0081977279178864019161885034
2021-02-09,114270.4059762622735,814.0749522622735,-0.0008128602026011140967334476,-0.0090039245137113140630346780
2021-02-10,113364.8367052622735,814.0749522622735,-0.0079247926290567004723669566,-0.0168573629081491721775079095
2021-02-11,114311.5539742622735,814.0749522622735,0.008351066313987416567585117,-0.0086470735496866611142945167
2021-02-12,116400.6554392622735,814.0749522622735,0.018275505776698390167365175,0
2021-02-16,116027.7009422622735,814.0749522622735,-0.0032040583929066208940583834,-0.0032040583929066208940583834
2021-02-17,114224.3225392622735,814.0749522622735,-0.0155426539382814928150015203,-0.0186969127603891197471381455
2021-02-18,111754.2433272622735,814.0749522622735,-0.0216248094721766532352862903,-0.0399174050564044498091817923
2021-02-19,114812.8498202622735,814.0749522622735,0.027369041227751373558951620,-0.0136408649333466607801452648
2021-02-22,109833.9056372622735,814.0749522622735,-0.0433657399045007549104938411,-0.0564150586370754793728816521
2021-02-23,108575.4195152622735,814.0749522622735,-0.0114580840469816247566396642,-0.0672267342006780966570156673
2021-02-24,111249.4636512622735,814.0749522622735,0.024628448574625252836102413,-0.0442539757921542450265796431
2021-02-25,105371.9450552622735,814.0749522622735,-0.0528318825376495351285013790,-0.0947478374789287010437979961
2021-02-26,107785.2834262622735,814.0749522622735,0.022903044731065044667146929,-0.0740148067078152415281686069
2021-03-01,111656.9205992622735,814.0749522622735,0.035919905296242526027592931,-0.0407535062590371350363867638
2021-03-02,108588.2749890380990,1511.2816880380990,-0.0274828071001310535434214261,-0.0671162926079970874744644270
2021-03-03,103008.7248160380990,1511.2816880380990,-0.0513826209465363659560524185,-0.1150503025321199184220930532
2021-03-04,97790.2697560380990,1511.2816880380990,-0.0506603209516433578566712789,-0.1598821382319024147090347136
2021-03-05,98652.2798150380990,1511.2816880380990,0.008814885787210693801600122,-0.1524765952326209729883362773
2021-03-08,93084.2575500380990,1511.2816880380990,-0.0564408878886470126996763561,-0.2003115687041010157776615521
2021-03-09,99544.6177450380990,1511.2816880380990,0.069403359547957803971382510,-0.1448105049805293866737226554
2021-03-10,99763.8683870380990,1511.2816880380990,0.002202536379832839003147701,-0.1429269190060981281680156856
2021-03-11,105498.3624640380990,1511.2816880380990,0.057480670805113434879490606,-0.0936617833815633304791109077
2021-03-12,104388.6047510380990,1511.2816880380990,-0.0105191937304078080219751874,-0.1031957306674449832908968098
2021-03-15,106480.3511130380990,1511.2816880380990,0.020038071846910076625521662,-0.0852255022859435507961444786
2021-03-16,104143.7872920380990,1511.2816880380990,-0.0219436149165167147565930437,-0.1052989615992308052796840415
2021-03-17,105222.3697030380990,1511.2816880380990,0.010356665904375639588639334,-0.0960328418602160791433305584
2021-03-18,100466.4713210380990,1511.2816880380990,-0.0451985485160830999128490113,-0.1368908453143428665919872209
2021-03-19,101855.9628360380990,1511.2816880380990,0.013830400299020302799264149,-0.1249537002032911933911789260
2021-03-22,103411.3228580380990,1511.2816880380990,0.015270191147313874683477824,-0.1115915759426457277923868384
2021-03-23,100652.7532520380990,1511.2816880380990,-0.0266757017487043786370966154,-0.1352904940938361943186934038
2021-03-24,97288.8517560380990,1511.2816880380990,-0.0334208592146175095340032069,-0.1641898287522675627272310634
2021-03-25,97569.4639430380990,1511.2816880380990,0.002884320062730971536145653,-0.1617790847067031190415939433
2021-03-26,100494.4588620380990,1511.2816880380990,0.029978589620084798806098780,-0.1366504038761535097776519974
2021-03-29,97649.3850470380990,1511.2816880380990,-0.0283107531222771727095027617,-0.1610924811502334328461688401
2021-03-30,99088.0451800380990,1511.2816880380990,0.014732915443420270028467342,-0.1487329276101703257051746058
2021-03-31,102081.7447290380990,1511.2816880380990,0.030212520022577853152069417,-0.1230140041410313659203390872
2021-04-01,104569.7429460380990,1511.2816880380990,0.024372606714393918791822576,-0.1016395693699296295283196508
2021-04-05,103592.3033297011715,454.4025787011715,-0.0093472508280078963549057410,-0.1100367696489860851332028611
2021-04-06,105172.1324277011715,454.4025787011715,0.015250448606899966577676510,-0.0964644311424872709218589786
2021-04-07,103724.5818437011715,454.4025787011715,-0.0137636325382590726533058782,-0.1089003626974889539627282109
2021-04-08,105474.4524187011715,454.4025787011715,0.016870355550209079742313660,-0.0938671949855332388257340124
2021-04-09,105288.4342087011715,454.4025787011715,-0.0017636328583301371987339457,-0.0954652805744676077170181953
2021-04-12,104853.2816987011715,454.4025787011715,-0.0041329564189115696564991237,-0.0992036831492457374942493024
2021-04-13,106222.2334907011715,454.4025787011715,0.013055879318433934606658502,-0.0874429951459525133302680700
2021-04-14,106203.5214897011715,454.4025787011715,-0.0001761589865424743888914017,-0.0876037502630898382170524258
2021-04-15,106417.2628667011715,454.4025787011715,0.002012563933868492776863307,-0.0857674944774724625340531939
2021-04-16,107009.9924117011715,454.4025787011715,0.005569862718067238538395680,-0.0806753449293173356365681133
2021-04-19,103434.9532007011715,454.4025787011715,-0.0334084614943779947647499954,-0.1113885672690785691839694669
2021-04-20,101336.7020887011715,454.4025787011715,-0.0202857065921288224712053831,-0.1294146780678692597360140428
2021-04-21,104391.8521527011715,454.4025787011715,0.030148504944692124403577549,-0.1031678321848220311340052374
2021-04-22,103996.1343247011715,454.4025787011715,-0.0037906964944079754855097211,-0.1065674507394313314396567378
2021-04-23,106601.8918247011715,454.4025787011715,0.025056291918161041070306785,-0.0841813439759717284995443468
2021-04-26,107902.8122187011715,454.4025787011715,0.012203539465690404180528464,-0.0730051148637669544712878532
2021-04-27,108767.8525557011715,454.4025787011715,0.008016847005309798304445304,-0.0655735386949250441196142943
2021-04-28,107916.5820457011715,454.4025787011715,-0.0078264899967943684320284105,-0.0728868180470691732487550431
2021-04-29,107076.5931357011715,454.4025787011715,-0.0077836871227470527180057963,-0.0801031769827652461575724609
2021-04-30,105614.6410847011715,454.4025787011715,-0.0136533299032705227859669422,-0.0926628317843900091579448824
2021-05-03,105583.2737347011715,454.4025787011715,-0.0002969981214521565355669112,-0.0929323092188737646786652620
2021-05-04,104531.4840700697865,391.4890370697865,-0.0099617072612676726265777378,-0.1019682520205894098500985842
2021-05-05,106419.5263500697865,391.4890370697865,0.018061948481802890372302304,-0.0857480488535618988775907810
2021-05-06,104061.4880790697865,391.4890370697865,-0.0221579474357287784940538454,-0.1060059955300771494698846299
2021-05-07,106859.3023370697865,391.4890370697865,0.026886164225079279424863149,-0.0819699259096625443069463412
2021-05-10,102906.0786180697865,391.4890370697865,-0.0369946615085527822713304431,-0.1159321377553062102433101205
2021-05-11,102922.0314910697865,391.4890370697865,0.000155023621677473542887789,-0.1157950863534923760371976793
2021-05-12,97777.9390120697865,391.4890370697865,-0.0499804794413364873413278435,-0.1599880718619303544387022084
2021-05-13,97797.3615920697865,391.4890370697865,0.000198639695172982335911550,-0.1598212121485833391408962660
2021-05-14,101472.9707290697865,391.4890370697865,0.037583929434943453368051147,-0.1282439918732393693750722519
2021-05-17,101772.6061990697865,391.4890370697865,0.002952859937450919548705973,-0.1256698184816097196655448081
2021-05-18,101488.6426270697865,391.4890370697865,-0.0027901768718053666212739782,-0.1281093543324037202310525412
2021-05-19,100299.2197590697865,391.4890370697865,-0.0117197632879045769202738856,-0.1383277063125662328713000363
2021-05-20,102965.1029920697865,391.4890370697865,0.026579301807170154055858471,-0.1154250583597713728158715760
2021-05-21,102573.3443620697865,391.4890370697865,-0.0038047709235057303418809051,-0.1187906633773858930113089497
2021-05-24,104409.2761150697865,391.4890370697865,0.017898721782136825194261193,-0.1030181426293563679421018204
2021-05-25,104070.2716920697865,391.4890370697865,-0.0032468803119215401485605069,-0.1059305353622039257745255608
2021-05-26,105858.4845240697865,391.4890370697865,0.017182743956805321073196554,-0.0905679686717346665701928840
2021-05-27,107339.6238800697865,391.4890370697865,0.013991692424646632368566435,-0.0778434754082679776589132375
2021-05-28,107208.8760510697865,391.4890370697865,-0.0012180760866656671457416132,-0.0789667322190358866502993171
2021-06-01,107092.3466320697865,391.4890370697865,-0.0010869381649378573839158787,-0.0799678384289644459888340766
2021-06-02,105727.0841680028445,416.4940730028445,-0.0127484596892575852807174635,-0.0916968313535733144017385776
2021-06-03,104602.2434570028445,416.4940730028445,-0.0106390970662976142418757688,-0.1013603569304283397028012100
2021-06-04,105010.1642090028445,416.4940730028445,0.003899732343385898773547270,-0.0978559028493011713638625107
2021-06-07,105631.1721830028445,416.4940730028445,0.005913789190577792425844500,-0.0925208128392278068037744599
2021-06-08,106894.5521240028445,416.4940730028445,0.011960294626014677394483991,-0.0816670943938086555134634393
2021-06-09,105002.3738010028445,416.4940730028445,-0.0177013541420238305024861139,-0.0979228303762175900246248707
2021-06-10,104510.6429990028445,416.4940730028445,-0.0046830446227045548417579314,-0.1021472980146887888404559770
2021-06-11,105850.2620540028445,416.4940730028445,0.012818015625573957618652552,-0.0906386080511772718165930186
2021-06-14,103818.6249500028445,416.4940730028445,-0.0191935009378011398162181297,-0.1080924367803471507244498792
2021-06-15,103184.1447730028445,416.4940730028445,-0.0061114292094077924506320852,-0.1135432667142994644012951844
2021-06-16,102903.2248560028445,416.4940730028445,-0.0027225104943981668699903707,-0.1159566544734997009124783351
2021-06-17,100207.8650820028445,416.4940730028445,-0.0261931516507061788518466678,-0.1391125358886729650549747377
2021-06-18,98833.0530120028445,416.4940730028445,-0.0137196024371435672713423745,-0.1509235696394010727470658100
2021-06-21,100912.9228040028445,416.4940730028445,0.021044273434995566294448755,-0.1330553730716826578264701110
2021-06-22,101629.9028810028445,416.4940730028445,0.007104938169242681347907672,-0.1268957851011997994244924870
2021-06-23,103123.8038340028445,416.4940730028445,0.014699423207647748608013214,-0.1140616567420213085598454495
2021-06-24,103965.4544950028445,416.4940730028445,0.008161555622548553559933568,-0.1068310216753728021422900410
2021-06-25,104017.3440770028445,416.4940730028445,0.000499104075022286375649616,-0.1063852373986074885356139006
2021-06-28,103382.6249680028445,416.4940730028445,-0.0061020507169470193116237919,-0.1118381200014137561701278249
2021-06-29,103282.3337140028445,416.4940730028445,-0.0009700977705977224820516857,-0.1126997238611302666117963065
2021-06-30,104424.0838210028445,416.4940730028445,0.011054650548094687827267698,-0.1028909293771871424542141689
2021-07-01,104138.6646350028445,416.4940730028445,-0.0027332697166799902645065018,-0.1053429704324794075307034759
2021-07-02,103570.5518424124125,251.6517484124125,-0.0054553493131645098538945626,-0.1102236370442483815791641019
2021-07-06,100891.6817874124125,251.6517484124125,-0.0258651712030658089971907598,-0.1332378550045401195933335104
2021-07-07,100167.5157554124125,251.6517484124125,-0.0071776584468666217014636751,-0.1394591776359910137204488402
2021-07-08,98916.2450284124125,251.6517484124125,-0.0124917815677423279342483027,-0.1502088656190875660304799037
2021-07-09,102319.9563184124125,251.6517484124125,0.034410033347124407506600616,-0.1209675243469496905811421433
2021-07-12,103713.7986174124125,251.6517484124125,0.013622389503983583554530739,-0.1089930015769528730892330096
2021-07-13,102140.4276724124125,251.6517484124125,-0.0151703145191313841805245112,-0.1225098579817776992471580702
2021-07-14,99477.5038234124125,251.6517484124125,-0.0260712032412924936347162004,-0.1453870818165653870566705842
2021-07-15,98538.3487054124125,251.6517484124125,-0.0094408794139742601462148506,-0.1534553793227598435582653794
2021-07-16,95696.4132534124125,251.6517484124125,-0.0288409080255259149567146463,-0.1778704948672158505985785462
2021-07-19,93770.8695344124125,251.6517484124125,-0.0201213781534423136561177911,-0.1944128735310949940536265880
2021-07-20,96481.8483714124125,251.6517484124125,0.028910671837218210236234549,-0.1711228084814648774848101611
2021-07-21,99212.0621524124125,251.6517484124125,0.028297693577447701460013428,-0.1476674957025379377431484878
2021-07-22,98310.6396384124125,251.6517484124125,-0.0090858157208264546145448883,-0.1554116317694552002358086463
2021-07-23,97721.9718944124125,251.6517484124125,-0.0059878335261079195401126561,-0.1604688863165068372733655672
2021-07-26,99983.6487824124125,251.6517484124125,0.023143995604629413956192203,-0.1410387819114664346682463100
2021-07-27,98739.5479764124125,251.6517484124125,-0.0124430426489780507125794478,-0.1517268729819601944928784162
2021-07-28,99541.9117764124125,251.6517484124125,0.008126063127123837198865414,-0.1448337520027688659976060240
2021-07-29,101434.7844334124125,251.6517484124125,0.019015835874759014750824962,-0.1285720509852200537503360638
2021-07-30,101592.4171124124125,251.6517484124125,0.001554029812164475945577728,-0.1272178259732977407493272620
2021-08-02,100232.3894894124125,251.6517484124125,-0.0133870977938749507319733230,-0.1389018462897439898892279882
2021-08-03,103178.6697196030390,403.9304626030390,0.029394492590659462052650244,-0.1135903029906773270370448347
2021-08-04,102441.8504366030390,403.9304626030390,-0.0071411977398271381492666866,-0.1199203299155211604474056621
2021-08-05,104529.2591436030390,403.9304626030390,0.020376522857636290208572291,-0.1019873664015037721754911020
2021-08-06,105367.3414556030390,403.9304626030390,0.008017681545495664178893738,-0.0947873870814791493352416197
2021-08-09,106783.3689976030390,403.9304626030390,0.013438960520766759652192815,-0.0826222705135670251381191622
2021-08-10,107258.9613776030390,403.9304626030390,0.004453805723348882152429973,-0.0785364483315075473869688538
2021-08-11,106393.8199396030390,403.9304626030390,-0.0080659128793377625991810655,-0.0859688930607507585232767650
2021-08-12,106853.0609606030390,403.9304626030390,0.004316425721538140053276928,-0.0820235456804722047643518396
2021-08-13,104866.6695456030390,403.9304626030390,-0.0185899345993690057077905456,-0.0990886679300328760776064355
2021-08-16,102189.2899586030390,403.9304626030390,-0.0255312731738438241688751859,-0.1220900812545227330236123855
2021-08-17,100036.9287826030390,403.9304626030390,-0.0210624927218099195108171227,-0.1405810525285040857829053602
2021-08-18,99024.5796306030390,403.9304626030390,-0.0101197544178910555772442746,-0.1492781612189980375887351374
2021-08-19,96311.4492186030390,403.9304626030390,-0.0273985552084234341593000261,-0.1725867104858508199640189245
2021-08-20,98082.9022246030390,403.9304626030390,0.018392963872646565635433974,-0.1573681277440694206634974703
2021-08-23,102479.9811226030390,403.9304626030390,0.044830228289238367836764165,-0.1195927485470477110211278514
2021-08-24,104534.7803356030390,403.9304626030390,0.020050737622030966548943546,-0.1019399337476311232232857931
2021-08-25,106035.3808756030390,403.9304626030390,0.014355036048121077762788768,-0.0890482491232003646280910209
2021-08-26,105402.7392116030390,403.9304626030390,-0.0059663261335590696783522510,-0.0944832843608680054583724249
2021-08-27,108162.6516956030390,403.9304626030390,0.026184447431288207311231937,-0.0707728295220624016429370698
2021-08-30,106882.8706906030390,403.9304626030390,-0.0118320047163934763564029577,-0.0817674497857583242019618411
2021-08-31,106436.8991536030390,403.9304626030390,-0.0041725258137102885873641570,-0.0855987988045162763754129938
2021-09-01,105839.2205646030390,403.9304626030390,-0.0056153325937978317894896627,-0.0907334656733971650397444311
2021-09-02,106590.9165283785625,957.5163133785625,0.007102243948562498693038871,-0.0842756329323456545625656152
2021-09-03,106383.1261203785625,957.5163133785625,-0.0019494194699477818800194855,-0.0860607638426129493459228360
2021-09-07,106476.5970193785625,957.5163133785625,0.000878625233237011266680595,-0.0852577537680797092278399567
2021-09-08,104538.2276033785625,957.5163133785625,-0.0182046521983344378444383764,-0.1019103182118550185920526812
2021-09-09,105977.1769143785625,957.5163133785625,0.013764814498858929514839975,-0.0895482803387019582527815482
2021-09-10,105263.8959253785625,957.5163133785625,-0.0067305150954934039957640599,-0.0956760893816002535264862862
2021-09-13,105051.3451173785625,957.5163133785625,-0.0020192185186711784683502872,-0.0975021169687980658633135099
2021-09-14,104173.0058033785625,957.5163133785625,-0.0083610477621071127903219624,-0.1050479448740225036374082600
2021-09-15,106224.3154513785625,957.5163133785625,0.019691374288188883777571299,-0.0874251089865530298397499154
2021-09-16,107181.4542483785625,957.5163133785625,0.009010543329301148279243632,-0.0792023133898440928353675671
2021-09-17,106535.0568583785625,957.5163133785625,-0.0060308697482501146262197529,-0.0847555243022799717346607576
2021-09-20,101873.2746683785625,957.5163133785625,-0.0437581987326209344115191572,-0.1248049739587942558807056528
2021-09-21,102310.2256763785625,957.5163133785625,0.004289162289347997932376023,-0.1210511204572733771834508726
2021-09-22,104772.6371663785625,957.5163133785625,0.024068087756828424538334665,-0.0998965016906730168542297023
2021-09-23,107791.6759823785625,957.5163133785625,0.028815145801911786025295968,-0.0739598881500789010456224041
2021-09-24,106950.2763433785625,957.5163133785625,-0.0078057941982231477187705274,-0.0811883666824789299450475826
2021-09-27,108029.6342423785625,957.5163133785625,0.010092146892024599428595681,-0.0719155847129374637875813052
2021-09-28,105168.8172803785625,957.5163133785625,-0.0264817795789383525377404022,-0.0964929116292173378329821525
2021-09-29,104038.8763713785625,957.5163133785625,-0.0107440678541396324697069681,-0.1062002530933691599925383152
2021-09-30,102352.8749513785625,957.5163133785625,-0.0162054943190815211726969094,-0.1206847198142610674972334629
2021-10-01,102798.3067313785625,957.5163133785625,0.004351922505465495992216477,-0.1168580078570210519179988274
2021-10-04,102346.4456575590005,585.9450735590005,-0.0043956081397363536072892735,-0.1207399539862277090255568480
2021-10-05,104532.9262885590005,585.9450735590005,0.021363522855651930693622145,-0.1019558618971509164308866241
2021-10-06,102120.0261495590005,585.9450735590005,-0.0230826804976193317954777520,-0.1226851278097389128407912284
2021-10-07,103491.5470315590005,585.9450735590005,0.013430479150008745219949342,-0.1109023687107950241651210098
2021-10-08,103810.6681245590005,585.9450735590005,0.003083547421536623907863238,-0.1081607940023388762113706398
2021-10-11,103474.9365475590005,585.9450735590005,-0.0032340758716355311564695060,-0.1110450696598345021362227297
2021-10-12,104017.2127015590005,585.9450735590005,0.005240652201325678700337506,-0.1063863660472679984547668614
2021-10-13,104756.0057105590005,585.9450735590005,0.007102603403916504270470540,-0.1000393828089691270877763106
2021-10-14,106348.5115125590005,585.9450735590005,0.015202047760393765854485786,-0.0863581385239576249526984143
2021-10-15,105924.5381235590005,585.9450735590005,-0.0039866414956821635201016138,-0.0900005010811103105817770275
