date,equity,cash,returns,drawdown
2024-04-24,125257.3568123487730,1281.8123453487730,-0.0071357163405808567855946303,-0.1222134055044493268853345083
2024-04-25,124472.6705483487730,1281.8123453487730,-0.0062645922281080736699493341,-0.1277123805822636068314082724
2024-04-26,127719.6794613487730,1281.8123453487730,0.026086119135194164147715792,-0.1049577818219776289649999069
2024-04-29,127778.8290123487730,1281.8123453487730,0.000463120102160138604144044,-0.1045432697784573861788988782
2024-04-30,126378.9753243487730,1281.8123453487730,-0.0109552865589707012664306048,-0.1143532548591933053201772322
2024-05-01,123058.3744223487730,1281.8123453487730,-0.0262749471854614513193810507,-0.1376235763127438394702347543
2024-05-02,124296.3903411063620,245.4644951063620,0.010060395520166659248747385,-0.1289477284031832227048395287
2024-05-03,127455.5701871063620,245.4644951063620,0.025416505156185697681318459,-0.1068086238508354643443870735
2024-05-06,131305.9051431063620,245.4644951063620,0.030209232521949887352948729,-0.0798259978821449481149127051
2024-05-07,127235.5979511063620,245.4644951063620,-0.0309986606281255549827429082,-0.1083501594926204225585502379
2024-05-08,127945.0413051063620,245.4644951063620,0.005575824418828308887939928,-0.1033784765388750085136351986
2024-05-09,129416.4707971063620,245.4644951063620,0.011500480807936355575045053,-0.0930668979163276837762200091
2024-05-10,129631.3365291063620,245.4644951063620,0.001660265734929963860679558,-0.0915611479630644236197174354
2024-05-13,128706.9325421063620,245.4644951063620,-0.0071310225733300364109914458,-0.0980392459234298361429634553
2024-05-14,130705.5861511063620,245.4644951063620,0.015528717603040863359948300,-0.0840329520843489898826590262
2024-05-15,135629.9589101063620,245.4644951063620,0.037675304506932257652058289,-0.0495236146358110281838091111
2024-05-16,132996.5197441063620,245.4644951063620,-0.0194163530473780251759952021,-0.0679783996972378489342727873
2024-05-17,131537.1139981063620,245.4644951063620,-0.0109732626749029832255049657,-0.0782057175360434958165439691
2024-05-20,132870.1629901063620,245.4644951063620,0.010134394403842484139876320,-0.0688638907183467769081071501
2024-05-21,133607.1833361063620,245.4644951063620,0.005546921366047238400769756,-0.0636989519390742783524345265
2024-05-22,132413.5406901063620,245.4644951063620,-0.0089339705859769204783869221,-0.0720638379620699517052896303
2024-05-23,133025.8309661063620,245.4644951063620,0.004624076003170791535671538,-0.0677729906227159561510578180
2024-05-24,136692.5015881063620,245.4644951063620,0.027563598703880531567185594,-0.0420774594353218255328208011
2024-05-28,137101.7161281063620,245.4644951063620,0.002993686817094624210812568,-0.0392097393538355580816502780
2024-05-29,135381.8444551063620,245.4644951063620,-0.0125444941286728350945320277,-0.0512623671373974108148647267
2024-05-30,134312.2023791063620,245.4644951063620,-0.0079009270430992049198835233,-0.0587582739576874725559779993
2024-05-31,132103.3510541063620,245.4644951063620,-0.0164456489125638031757433363,-0.0742376049260349067131865450
2024-06-03,131372.4722231063620,245.4644951063620,-0.0055326289997037968592509699,-0.0793595047998563694042846216
2024-06-04,129956.9671065216505,820.1728875216505,-0.0107747467382725123247483203,-0.0892791729726357075267817188
2024-06-05,133381.2480355216505,820.1728875216505,0.026349344750352817233714815,-0.0652822759299652500976867973
2024-06-06,129923.0223915216505,820.1728875216505,-0.0259273750615904931754707118,-0.0895170529386452929267622762
2024-06-07,129498.6500065216505,820.1728875216505,-0.0032663370755119775239388091,-0.0924909971452532049110263395
2024-06-10,132211.5736575216505,820.1728875216505,0.020949435772985858166987755,-0.0734791955765412471199077745
2024-06-11,131838.5153985216505,820.1728875216505,-0.0028216762623699119500670675,-0.0760935373369747963963876445
2024-06-12,132533.8411055216505,820.1728875216505,0.005274071123284181948608863,-0.0712207889416280999513487367
2024-06-13,133871.1824425216505,820.1728875216505,0.010090564989625758509610950,-0.0618488819514302593265068884
2024-06-14,132624.5518625216505,820.1728875216505,-0.0093121653014101663873494685,-0.0705851002404013033531630059
2024-06-17,133386.2239395216505,820.1728875216505,0.005743069939188543131159503,-0.0652474054685580189564000062
2024-06-18,136670.6854165216505,820.1728875216505,0.024623693361986169824606697,-0.0422303442114948013398202981
2024-06-20,135903.0594515216505,820.1728875216505,-0.0056166101945019171563450892,-0.0476097630241811117687040401
2024-06-21,134482.6669575216505,820.1728875216505,-0.0104515122745023416109838532,-0.0575636812760500767661821905
2024-06-24,132610.0090685216505,820.1728875216505,-0.0139249014863120377593986309,-0.0706870141714036523932808814
2024-06-25,134146.2847095216505,820.1728875216505,0.011584914681712920516484910,-0.0599210025179714753224357654
2024-06-26,131791.0652235216505,820.1728875216505,-0.0175570981417782601302247468,-0.0764260617377879680169631140
2024-06-27,132533.0349975216505,820.1728875216505,0.005629894353927534631194355,-0.0712264380373309230526064002
2024-06-28,130328.7931335216505,820.1728875216505,-0.0166316410398450395348999548,-0.0866734665271923098375692287
2024-07-01,130075.7862225216505,820.1728875216505,-0.0019412971218170861459914165,-0.0884465046979022479955352124
2024-07-02,131111.2134350348995,326.5580300348995,0.007960184155580929439213097,-0.0811903710076340742709295664
2024-07-03,133465.9085820348995,326.5580300348995,0.017959525240506925536020755,-0.0646889862845248745968043748
2024-07-05,131858.8695360348995,326.5580300348995,-0.0120408204842229991764468072,-0.0759508982975895460203318208
2024-07-08,134594.8272710348995,326.5580300348995,0.020749136896341333619795657,-0.0567776769874249958327731690
2024-07-09,134433.2195560348995,326.5580300348995,-0.0012006978148912735584635364,-0.0579102019696228656510414600
2024-07-10,135247.5940670348995,326.5580300348995,0.006057836847837670963790459,-0.0522031756771424977521828048
2024-07-11,132557.9533690348995,326.5580300348995,-0.0198867914549880342672670269,-0.0710518134641510954055823312
2024-07-12,133524.3800140348995,326.5580300348995,0.007290597210033223667088529,-0.0642792264071274127514727535
2024-07-15,131467.2847230348995,326.5580300348995,-0.0154061399931890818254513562,-0.0786950716396343932096193664
2024-07-16,130068.9146950348995,326.5580300348995,-0.0106366388485620414818347401,-0.0884946594320039265534463306
2024-07-17,121994.5874940348995,326.5580300348995,-0.0620773012516588641873496162,-0.1450784510509393284796513325
2024-07-18,121625.7428610348995,326.5580300348995,-0.0030234507987334699407975819,-0.1476632642909638212862041911
2024-07-19,119683.4936090348995,326.5580300348995,-0.0159690638372432599325080814,-0.1612742840343289568586300755
2024-07-22,120636.9899920348995,326.5580300348995,0.007966816093410065841034719,-0.1545923105024167689904724023
2024-07-23,121322.4696540348995,326.5580300348995,0.005682168147972351103558690,-0.1497885618571027020219087446
2024-07-24,114640.1750490348995,326.5580300348995,-0.0550787881589893321562193242,-0.1966171775489250047449348798
2024-07-25,112148.6218590348995,326.5580300348995,-0.0217336827070814490006960754,-0.2140776449043962194509350283
2024-07-26,114708.0377030348995,326.5580300348995,0.022821643294173112894229444,-0.1961416052594878934101561911
2024-07-29,114283.1029170348995,326.5580300348995,-0.0037044900645942899340105076,-0.1991194906961448353196541079
2024-07-30,109938.4908010348995,326.5580300348995,-0.0380162246658110070745067984,-0.2295659440683093357696427446
2024-07-31,116761.9605720348995,326.5580300348995,0.062066249238849544673718945,-0.1817479919307552725521351682
2024-08-01,111486.9656530348995,326.5580300348995,-0.0451773410891439663259704675,-0.2187144419961765226699818846
2024-08-02,106676.5001515759915,605.0005195759915,-0.0431482323810824557240137699,-0.2524255328089091740226676992
2024-08-05,104494.1327195759915,605.0005195759915,-0.0204578086916901788457602502,-0.2677192682414967263630029176
2024-08-06,107868.8299105759915,605.0005195759915,0.032295566298027968307756652,-0.2440698473202215491111391547
2024-08-07,104451.2005025759915,605.0005195759915,-0.0316831971834054239230741882,-0.2680201314044567377954747203
2024-08-08,110334.3847095759915,605.0005195759915,0.056324716027126064580504362,-0.2267915731682397114989394969
2024-08-09,111571.1005725759915,605.0005195759915,0.011208798293073407086488375,-0.2181248358733779024011416429
2024-08-12,112402.2334945759915,605.0005195759915,0.007449356667942479905779349,-0.2123003689059926292151867911
2024-08-13,115802.2839355759915,605.0005195759915,0.030248958008152663668843939,-0.1884732758419926560402446618
2024-08-14,117052.3941445759915,605.0005195759915,0.010795212033084518711036298,-0.1797126727841924741747305969
2024-08-15,120344.1235005759915,605.0005195759915,0.028121845606457705500978121,-0.1566446792152956830688101979
2024-08-16,120320.0763015759915,605.0005195759915,-0.0001998203011540061214954784,-0.1568131987294747161236120149
2024-08-19,121342.1712325759915,605.0005195759915,0.008494799558123387494080186,-0.1496504958626263853972607918
2024-08-20,120763.4211755759915,605.0005195759915,-0.0047695706374885313363712419,-0.1537062978891629349834074251
2024-08-21,122592.3878095759915,605.0005195759915,0.015145038259067659994153045,-0.1408891473922862983482792820
2024-08-22,120675.9779725759915,605.0005195759915,-0.0156323722152861479425526262,-0.1543190880144419151155527703
2024-08-23,122130.9790015759915,605.0005195759915,0.012057089185808410985630197,-0.1441226378358962481145163009
2024-08-26,119895.7313555759915,605.0005195759915,-0.0183020529621002720374425243,-0.1597869506472863504836924589
2024-08-27,120047.9880895759915,605.0005195759915,0.001269909547892498802920748,-0.1587199560736494681090687998
2024-08-28,116167.7803355759915,605.0005195759915,-0.0323221389691655003367171167,-0.1859119265654226265323977461
2024-08-29,116712.9333605759915,605.0005195759915,0.004692807449924639061476019,-0.1820915679895140451878427593
2024-08-30,118322.8614105759915,605.0005195759915,0.013793913010705044482947562,-0.1708094102276392406917917870
2024-09-03,110985.3293325759915,605.0005195759915,-0.0620128011656093464114055431,-0.2222298413995869953816691598
2024-09-04,110492.0382967107935,1062.6093567107935,-0.0044446508275613062709622011,-0.2256867581786628094725772563
2024-09-05,109417.8198977107935,1062.6093567107935,-0.0097221339705521398300587863,-0.2332147352508223856251797762
2024-09-06,106633.2895387107935,1062.6093567107935,-0.0254486002517973500686821501,-0.2527283469323928047979146248
2024-09-09,109281.8887957107935,1062.6093567107935,0.024838390229333459744387373,-0.2341673220061804873497771974
2024-09-10,109969.7300747107935,1062.6093567107935,0.006294192812551361143053821,-0.2293470234687348276121021807
2024-09-11,113059.5988707107935,1062.6093567107935,0.028097448215075342537683438,-0.2076936413688539311515750133
2024-09-12,114100.9502157107935,1062.6093567107935,0.009210640718713644383959621,-0.2003959921603501614436214640
2024-09-13,116403.6993147107935,1062.6093567107935,0.020181682051258936499286177,-0.1842586383072179903480979557
2024-09-16,117143.8797947107935,1062.6093567107935,0.006358736744257902951666414,-0.1790715537368111212387652953
2024-09-17,117052.4480827107935,1062.6093567107935,-0.0007805078008362863437743505,-0.1797122947930479522603374939
2024-09-18,117365.7091247107935,1062.6093567107935,0.002676245111752345779273812,-0.1775170038317572976065601325
2024-09-19,119228.8898627107935,1062.6093567107935,0.015875000900136990106119511,-0.1644600855272390761217192611
2024-09-20,122779.2777767107935,1062.6093567107935,0.029777916393318653833496730,-0.1395794478107885826578081052
2024-09-23,124100.3998687107935,1062.6093567107935,0.010760138973961248520499781,-0.1303212030931801904331283338
2024-09-24,124583.8700867107935,1062.6093567107935,0.003895799034583904354329131,-0.1269331092757925103946240393
2024-09-25,125868.7691067107935,1062.6093567107935,0.010313526294420826317465138,-0.1179287109415201622237430560
2024-09-26,123220.1218857107935,1062.6093567107935,-0.0210429262143216213237756280,-0.1364900719929493119167269836
2024-09-27,124056.8201467107935,1062.6093567107935,0.006790272953763630487267790,-0.1306266038834966559290504972
2024-09-30,124670.9397387107935,1062.6093567107935,0.004950308989652775559278869,-0.1263229369453361660287753956
2024-10-01,124106.5690387107935,1062.6093567107935,-0.0045268825372041435322840863,-0.1302779703852341271369127651
2024-10-02,125146.6504151427400,2067.3496721427400,0.008380550558186237006727201,-0.1229892209444792340485705022
2024-10-03,126223.5088811427400,2067.3496721427400,0.008604772580231201825745628,-0.1154427426402950841707748125
2024-10-04,128344.2294411427400,2067.3496721427400,0.016801312043994577222173366,-0.1005810201386146630856488432
2024-10-07,127587.9208271427400,2067.3496721427400,-0.0058928135475450796102943071,-0.1058811284880610097282390380
2024-10-08,128732.6588241427400,2067.3496721427400,0.008972150259826722235108254,-0.0978589596227091906431712399
2024-10-09,129043.6984741427400,2067.3496721427400,0.002416167372297503571285969,-0.0956792358757390558385319140
2024-10-10,128427.9185311427400,2067.3496721427400,-0.0047718714689767476035252794,-0.0999945383288668677837392862
2024-10-11,129636.2197081427400,2067.3496721427400,0.009408399597374122804325237,-0.0915269273056456673088340370
2024-10-14,131204.3502511427400,2067.3496721427400,0.012096392092660676561300624,-0.0805376808127105315601207622
2024-10-15,128707.1501741427400,2067.3496721427400,-0.0190329060905375760350911009,-0.0980377207875900980425473739
2024-10-16,130661.3204141427400,2067.3496721427400,0.015183074424039206976254937,-0.0843431603746320471830688975
2024-10-17,130046.5073421427400,2067.3496721427400,-0.0047053946037840042179864563,-0.0886516871267231689146372804
2024-10-18,130189.1295141427400,2067.3496721427400,0.001096701287215439140019214,-0.0876522102588934274492953012
2024-10-21,130636.9910301427400,2067.3496721427400,0.003440083804779935863775682,-0.0845136574030782766145701068
2024-10-22,128336.9596091427400,2067.3496721427400,-0.0176062798359256336862386165,-0.1006319661368077660840835467
2024-10-23,127894.5705761427400,2067.3496721427400,-0.0034470898667641815755742779,-0.1037321685728292013451637185
2024-10-24,128178.5016301427400,2067.3496721427400,0.002220039933837223187892993,-0.1017424181956471935799050839
2024-10-25,127734.6289061427400,2067.3496721427400,-0.0034629264529927841525674091,-0.1048530181372788166941365505
2024-10-28,127844.2902231427400,2067.3496721427400,0.000858508909753652581987498,-0.1040845264778105793091462891
2024-10-29,128574.2002091427400,2067.3496721427400,0.005709367111554189702660263,-0.0989694161385504925720617950
2024-10-30,127972.8584281427400,2067.3496721427400,-0.0046770019181285125931745809,-0.1031835379075629455414240588
2024-10-31,124831.6001241427400,2067.3496721427400,-0.0245462853810038853719673321,-0.1251970507204661583474849582
2024-11-01,123668.4293221427400,2067.3496721427400,-0.0093179195079070358882604156,-0.1333483941871325359966381705
2024-11-04,123341.5094480479695,972.2408670479695,-0.0026435192545639919473061158,-0.1356394043940976539854795808
2024-11-05,129119.4926920479695,972.2408670479695,0.046845407274942699055687696,-0.0951480802605271118709059624
2024-11-06,135851.4296340479695,972.2408670479695,0.052137262946469097342858768,-0.0479715777934528624558509024
2024-11-07,138083.6828870479695,972.2408670479695,0.016431577194389260669572953,-0.0323282492827133721320138784
2024-11-08,141042.3097550479695,972.2408670479695,0.021426332251147644533313631,-0.0115945928417950698300795737
2024-11-11,142351.7210960479695,972.2408670479695,0.009283819467180383172122344,-0.0024184154813533740479066170
2024-11-12,141221.9912890479695,972.2408670479695,-0.0079361864984951281428218780,-0.0103354089835576339472769008
2024-11-13,141478.2618250479695,972.2408670479695,0.001814664512664142423050264,-0.0085394997707998237376230020
2024-11-14,139300.2903260479695,972.2408670479695,-0.0153943897168688695036028137,-0.0238024291002098883666578683
2024-11-15,140403.2791730479695,972.2408670479695,0.007918065672500256568838725,-0.0160728326244901248844018271
2024-11-18,140445.4610510479695,972.2408670479695,0.000300433709586017265214917,-0.0157772277356330383490586646
2024-11-19,143528.9196820479695,972.2408670479695,0.021954847155076443745309049,0
2024-11-20,143731.4995190479695,972.2408670479695,0.001411421736112585581280983,0
2024-11-21,146819.2608060479695,972.2408670479695,0.021482843338671182897606333,0
2024-11-22,147291.9014710479695,972.2408670479695,0.003219200685285907477072734,0
2024-11-25,145219.6312680479695,972.2408670479695,-0.0140691387802290687045949013,-0.0140691387802290687045949013
2024-11-26,149784.3315560479695,972.2408670479695,0.031433080005377693938827458,0
2024-11-27,147089.8720440479695,972.2408670479695,-0.0179889277069795322920108385,-0.0179889277069795322920108385
2024-11-29,149449.0812580479695,972.2408670479695,0.016039236292853013081479311,-0.0022382200762738144572265730
2024-12-02,147244.8416360479695,972.2408670479695,-0.0147491011884778628137783645,-0.0169543095303646321414370620
2024-12-03,148207.2599691770235,932.6801461770235,0.006536176903961830159756031,-0.0105289489927777912336961269
2024-12-04,148759.0695881770235,932.6801461770235,0.003723229341901071583871986,-0.0068449213427060096559840408
2024-12-05,149423.3014401770235,932.6801461770235,0.004465151965785025229550139,-0.0024103329909100120398149380
2024-12-06,149616.9028641770235,932.6801461770235,0.001295657518834236769298454,-0.0011177984381383420416846108
2024-12-09,143345.4526001770235,932.6801461770235,-0.0419167229366674838496289330,-0.0429876669273753413599092516
2024-12-10,140638.0211921770235,932.6801461770235,-0.0188874593430713160679711846,-0.0610631984591023642228678885
2024-12-11,142244.6679931770235,932.6801461770235,0.011423986112578847738331451,-0.0503367974777099479877281817
2024-12-12,141247.4053461770235,932.6801461770235,-0.0070108965142217856781842055,-0.0569947879139581690180958875
2024-12-13,141313.5248021770235,932.6801461770235,0.000468110942200677933595940,-0.0565533568556284218542119161
2024-12-16,140941.9673531770235,932.6801461770235,-0.0026293127251629910827082499,-0.0590339731199602254466025336
2024-12-17,138691.3398521770235,932.6801461770235,-0.0159684694577896978481020889,-0.0740597603810118604360679666
2024-12-18,132890.4738141770235,932.6801461770235,-0.0418257264237464529092652861,-0.1127878835280538949032201202
2024-12-19,134642.5948401770235,932.6801461770235,0.013184699969164232136981887,-0.1010902579633640939601365257
2024-12-20,138704.3231881770235,932.6801461770235,0.030166741459649811498264628,-0.0739730801797843925902382510
2024-12-23,139996.2735211770235,932.6801461770235,0.009314420079374455789922865,-0.0653476764437696971247204688
2024-12-24,141710.7540221770235,932.6801461770235,0.012246615269660396643621681,-0.0539013490262823974600178356
2024-12-26,141544.0654821770235,932.6801461770235,-0.0011762589307365768306544333,-0.0550142060138480603311243362
2024-12-27,138910.8930501770235,932.6801461770235,-0.0186031991029080931721291560,-0.0725939648887921342428857959
2024-12-30,137774.1378521770235,932.6801461770235,-0.0081833409392119040612938268,-0.0801832446631898740937832751
2024-12-31,136203.1954081770235,932.6801461770235,-0.0114023028450050788595975024,-0.0906712738694501247457843241
2025-01-02,139602.3707871770235,932.6801461770235,0.024956649282810650507933672,-0.0679774757686250147695396038
2025-01-03,143622.3675980566900,1094.0547920566900,0.028796049724743768956918179,-0.0411389088162771363932816828
2025-01-06,144074.0481250566900,1094.0547920566900,0.003144917707136527876243251,-0.0381233695919291935009525687
2025-01-07,141853.5556910566900,1094.0547920566900,-0.0154121610581289848420410285,-0.0529479671378287885390199826
2025-01-08,142505.8825380566900,1094.0547920566900,0.004598593555319154031816922,-0.0485928597629569043280606036
2025-01-10,145972.3925340566900,1094.0547920566900,0.024325381761516100833032825,-0.0254495178660585449744017156
2025-01-13,143559.7015850566900,1094.0547920566900,-0.0165284058657673724518516677,-0.0415572837714476038281417955
2025-01-14,147025.3941830566900,1094.0547920566900,0.024141124283033117588410281,-0.0184193990408062780875886238
2025-01-15,149799.1036270566900,1094.0547920566900,0.018865512719160213143027740,0
2025-01-16,151783.9654000566900,1094.0547920566900,0.013250157877723739502079176,0
2025-01-17,153071.1409750566900,1094.0547920566900,0.008480313263706043952394200,0
2025-01-21,156446.7135670566900,1094.0547920566900,0.022052312215730185612281710,0
2025-01-22,157453.1725310566900,1094.0547920566900,0.006433238136182441087877735,0
2025-01-23,158325.6112020566900,1094.0547920566900,0.005540940566490756015208726,0
2025-01-24,157016.7421100566900,1094.0547920566900,-0.0082669448237885435508766401,-0.0082669448237885435508766401
2025-01-27,142695.6421180566900,1094.0547920566900,-0.0912074712514542405343933872,-0.0987204089428897320570157263
2025-01-28,147770.7782210566900,1094.0547920566900,0.035566160449393239502967593,-0.0666653543975890240066480326
2025-01-29,148790.9894910566900,1094.0547920566900,0.006904012297166236032601354,-0.0602216005269786878069678230
2025-01-30,153100.1222630566900,1094.0547920566900,0.028960979335774946345816387,-0.0330046977196328648579820438
2025-01-31,150435.2056080566900,1094.0547920566900,-0.0174063652961761791428031955,-0.0498365711908112414247074792
2025-02-03,151160.8068160566900,1094.0547920566900,0.004823347068707298578684673,-0.0452536032016715648518598873
2025-02-04,155784.4505287576985,683.0408817576985,0.030587582919740496934212129,-0.0160502186222792309413913984
2025-02-05,157981.6899917576985,683.0408817576985,0.014104356728429652622277431,-0.0021722399028674892992560351
2025-02-06,158813.3776687576985,683.0408817576985,0.005264456134400076582882801,0
2025-02-07,157796.3211747576985,683.0408817576985,-0.0064040983759019865761320572,-0.0064040983759019865761320572
2025-02-10,159941.6247547576985,683.0408817576985,0.013595396673564396771540258,0
2025-02-11,157397.6252337576985,683.0408817576985,-0.0159058001624078474820296111,-0.0159058001624078474820296111
2025-02-12,157654.7511457576985,683.0408817576985,0.001633607315346287554922688,-0.0142981766785633055554143005
2025-02-13,158852.5504577576985,683.0408817576985,0.007597609988249512721707568,-0.0068091986602606016464633677
2025-02-14,161353.8551107576985,683.0408817576985,0.015746078018842703914372947,0
2025-02-18,163629.4195067576985,683.0408817576985,0.014102944081738799308094713,0
2025-02-19,160116.7997977576985,683.0408817576985,-0.0214669203104697992576959469,-0.0214669203104697992576959469
2025-02-20,156406.0661207576985,683.0408817576985,-0.0231751676381678827005747794,-0.0441445884717673534293826696
2025-02-21,148547.5687687576985,683.0408817576985,-0.0502441979835528008774789011,-0.0921707770122422128279965958
2025-02-24,143844.3029037576985,683.0408817576985,-0.0316616818705496296954325886,-0.1209141770632688606893872994
2025-02-25,140522.8253957576985,683.0408817576985,-0.0230907824706989615599578134,-0.1412129565737763031982205788
2025-02-26,145615.1308397576985,683.0408817576985,0.036238279650714550094148945,-0.1100919915336864683673267829
2025-02-27,138563.5027587576985,683.0408817576985,-0.0484264790364400417587143101,-0.1531871030500405078042790211
2025-02-28,142105.1782177576985,683.0408817576985,0.025559944635393202133860851,-0.1315426122874626141802020652
2025-03-03,136048.8628417576985,683.0408817576985,-0.0426185410831369183486643076,-0.1685549991446431559033474641
2025-03-04,133525.7146495499190,953.0734115499190,-0.0185458969630824839662205247,-0.1839748924609766316819256143
2025-03-05,135710.9936685499190,953.0734115499190,0.016365978828388663607254170,-0.1706198428275593927903286740
2025-03-06,127450.9735335499190,953.0734115499190,-0.0608647826658291011016871005,-0.2210998858412111712777950424
2025-03-07,128445.3650655499190,953.0734115499190,0.007802149363247025499080717,-0.2150227908114941415474944728
2025-03-10,122027.8522285499190,953.0734115499190,-0.0499629771282516180809191038,-0.2542425891603782456527922576
2025-03-11,124035.8336195499190,953.0734115499190,0.016455107209780162155672690,-0.2419710710125241992707507695
2025-03-12,128227.1236485499190,953.0734115499190,0.033790961101255415334575587,-0.2163565449594821009596145713
2025-03-13,124057.1537815499190,953.0734115499190,-0.0325201856545516990806659023,-0.2418407756043740805024336390
2025-03-14,129784.1831505499190,953.0734115499190,0.046164442713917379163599959,-0.2068407775217341762188586340
2025-03-17,130970.1236425499190,953.0734115499190,0.009137789083468719710203053,-0.1995930558371197412086344270
2025-03-18,127421.7426935499190,953.0734115499190,-0.0270930564186105161767266779,-0.2212785263331722932288231402
2025-03-19,132114.4943855499190,953.0734115499190,0.036828500323418876064348302,-0.1925993822883803052495024334
2025-03-20,132161.6125085499190,953.0734115499190,0.000356646128943998482664422,-0.1923114259835664629067390408
2025-03-21,132342.4346705499190,953.0734115499190,0.001368189738062571600077396,-0.1912063547650467867314885602
2025-03-24,138641.8645495499190,953.0734115499190,0.047599470983601363924614346,-0.1527082051169644557184498046
2025-03-25,138797.9641945499190,953.0734115499190,0.001125919977397669491955395,-0.1517542223584205175231330281
2025-03-26,134585.4328065499190,953.0734115499190,-0.0303500949199470353303020554,-0.1774985622252867414975949550
2025-03-27,131696.6336385499190,953.0734115499190,-0.0214644267790281218549228821,-0.1951530841120474291985472897
2025-03-28,128344.4033345499190,953.0734115499190,-0.0254541836900737854588299398,-0.2156398053514487393927118520
2025-03-31,127788.8349315499190,953.0734115499190,-0.0043287310437045188480550084,-0.2190350896754700422502734028
2025-04-01,130142.4921575499190,953.0734115499190,0.018418332300006775535753026,-0.2046510184424678571914622152
2025-04-02,132407.4468815893890,517.2479745893890,0.017403652615607867260654901,-0.1908090410592630595346418106
2025-04-03,120185.1122435893890,517.2479745893890,-0.0923085138023264470905130270,-0.2655042558613618487378552292
2025-04-04,111193.5943405893890,517.2479745893890,-0.0748139077723381072110979051,-0.3204547527225247712756759089
2025-04-07,113619.0137435893890,517.2479745893890,0.021812582077083199575812633,-0.3056321162411930441794732648
2025-04-08,111560.3061535893890,517.2479745893890,-0.0181193932438632559565096161,-0.3182136409829279975881728832
2025-04-09,125891.5804745893890,517.2479745893890,0.128462127929889151268628561,-0.2306299145100235601132868748
2025-04-10,119586.9340505893890,517.2479745893890,-0.0500799688131055166663981630,-0.2691599443970979054135656093
2025-04-11,121359.4610945893890,517.2479745893890,0.014822079502850704862467325,-0.2583273749890838608366958759
2025-04-14,123029.6410075893890,517.2479745893890,0.013762255517089324081429809,-0.2481202868136532587893206184
2025-04-15,125039.3115515893890,517.2479745893890,0.016334848476685618229629520,-0.2358384456260604431817986116
2025-04-16,123262.2767965893890,517.2479745893890,-0.0142118085340450829429241417,-0.2466985633259011530543283677
2025-04-17,123441.3787345893890,517.2479745893890,0.001453015007142523177590091,-0.2456040050335116643470769373
2025-04-21,120090.3610615893890,517.2479745893890,-0.0271466319264385742659936507,-0.2660833154356463305695801600
2025-04-22,124021.0577755893890,517.2479745893890,0.032731159097640716642649754,-0.2420613716687574738463586319
2025-04-23,127974.3945795893890,517.2479745893890,0.031876335155545825521798232,-0.2179010659247361064777963702
2025-04-24,131821.2337755893890,517.2479745893890,0.030059444380552136060877178,-0.1943916065158115997119668919
2025-04-25,133590.0538305893890,517.2479745893890,0.013418324228486696905832358,-0.1835816918908504700530440836
2025-04-28,134476.2937195893890,517.2479745893890,0.006634025989119477384196656,-0.1781655516168614190988257036
2025-04-29,134932.0981415893890,517.2479745893890,0.003389477872958378532704354,-0.1753799619388318162081843671
2025-04-30,135293.1834625893890,517.2479745893890,0.002676052073399906833103003,-0.1731732357762111170012123144
2025-05-01,137038.2757265893890,517.2479745893890,0.012898597101032399009167012,-0.1625083304721381548318145057
2025-05-02,140250.2310954742215,835.1836834742215,0.023438381370859734629599234,-0.1428788813268261004737967016
2025-05-05,139595.9096854742215,835.1836834742215,-0.0046653856103422456456080400,-0.1468776818602043742482984222
2025-05-06,137845.1177054742215,835.1836834742215,-0.0125418573076011856902482093,-0.1575774202402436335943160634
2025-05-07,139721.7373494742215,835.1836834742215,0.013613972516673864749790952,-0.1461087023919688136582850001
2025-05-08,139749.3467574742215,835.1836834742215,0.000197602810584461253904848,-0.1459399710716278540387978157
2025-05-09,139800.7159864742215,835.1836834742215,0.000367581174380356213603919,-0.1456260346832030420046828488
2025-05-12,144072.8253444742215,835.1836834742215,0.030558565654365664266831491,-0.1195175917706889692251679889
2025-05-13,147656.0919744742215,835.1836834742215,0.024871217881876797948423730,-0.0976189219544581819990918007
2025-05-14,147390.3845144742215,835.1836834742215,-0.0017995021840746922528665923,-0.0992427586752688098277111713
2025-05-15,148212.0080824742215,835.1836834742215,0.005574471975947073113677910,-0.0942215126763727009684780139
2025-05-16,149363.8541684742215,835.1836834742215,0.007771611092125831163262813,-0.0871821545372794424969322740
2025-05-19,150177.1721924742215,835.1836834742215,0.005445213157680183803762015,-0.0822116667946005598499335139
2025-05-20,150006.1564704742215,835.1836834742215,-0.0011387597695661634903954197,-0.0832568072254320537921232963
2025-05-21,147369.1883424742215,835.1836834742215,-0.0175790660199938901143915128,-0.0993722963345961694994471576
2025-05-22,146356.4316274742215,835.1836834742215,-0.0068722419278474567953837342,-0.1055616278011065323503815528
2025-05-23,146672.4718474742215,835.1836834742215,0.002159387301846955627502259,-0.1036301889378955807372992999
2025-05-27,148558.4477794742215,835.1836834742215,0.012858417862905045977665791,-0.0921042913475657961893398494
2025-05-28,148786.0084294742215,835.1836834742215,0.001531792054921034416107900,-0.0907135839143550952342793005
2025-05-29,146940.3368044742215,835.1836834742215,-0.0124048735797281863798665730,-0.1019931669536616422981748166
2025-05-30,147356.6960444742215,835.1836834742215,0.002833525831331306556557805,-0.0994486413955128225900386152
2025-06-02,148457.2999094742215,835.1836834742215,0.007468977620588229223892317,-0.0927224434519055828036395547
